Time,Velocity(f),Velocity,Throttle 
7.14,3468.13,7.98999,0.721225
7.15,3469.69,7.9936,0.72099
7.16,3468.97,7.99193,0.721484
7.17,3469.69,7.9936,0.721448
7.18,3470.41,7.99526,0.721475
7.19,3468.97,7.99193,0.721409
7.2,3471.98,7.99887,0.721351
7.21,3469.69,7.9936,0.721289
7.22,3468.13,7.98999,0.721301
7.23,3468.97,7.99193,0.721142
7.24,3469.69,7.9936,0.721145
7.25,3469.69,7.9936,0.721399
7.26,3469.69,7.9936,0.721589
7.27,3469.69,7.9936,0.721465
7.28,3469.69,7.9936,0.721482
7.29,3469.69,7.9936,0.721499
7.3,3471.98,7.99887,0.721499
